Unnamed: 0,female,black,housing_expense_ratio,self_employed,married,mortgage_credit,consumer_credit,bad_history,PI_ratio,deny,loan_to_value,denied_PMI,accept
1037,0.0,0,0.31,0,1.0,2,1,0,0.31,0,0.8037383,0,1
1038,0.0,0,0.28,0,1.0,2,2,0,0.39,0,0.7484277,0,1
1039,0.0,0,0.26,0,1.0,1,4,0,0.36,0,0.84,0,1
1040,0.0,0,0.21,0,0.0,2,1,0,0.42,0,0.79574466,0,1
1041,0.0,0,0.27,0,1.0,2,3,0,0.36,0,0.8993711,0,1
1042,1.0,0,0.29,0,0.0,2,1,0,0.35,0,0.7297297,0,1
1043,0.0,0,0.22,0,0.0,2,5,0,0.26,0,0.8423423,0,1
1044,0.0,0,0.21,0,1.0,2,2,0,0.22,0,0.4631579,0,1
1045,0.0,0,0.14,0,1.0,2,1,0,0.14,0,0.26153848,0,1
1046,0.0,0,0.23,0,1.0,2,5,0,0.32,0,0.7970297,0,1
1047,1.0,0,0.27,0,0.0,2,4,0,0.28,0,0.7429907,0,1
1048,1.0,1,0.3,0,0.0,2,2,0,0.37,0,0.7714286,0,1
1049,0.0,0,0.26,1,1.0,2,2,0,0.28,0,0.748,0,1
1050,0.0,0,0.25,0,0.0,2,2,0,0.29,0,0.4796748,0,1
1051,0.0,1,0.25,0,1.0,2,5,0,0.27,0,0.8035714,0,1
1052,0.0,0,0.24,0,0.0,2,2,0,0.25,0,0.8030303,0,1
1053,0.0,0,0.18,0,1.0,2,2,0,0.26,0,0.8,0,1
1054,0.0,0,0.29,0,1.0,1,1,0,0.3,0,0.37037036,0,1
1055,0.0,0,0.29,0,1.0,1,2,0,0.5,1,0.7987616,0,0
1056,0.0,0,0.19,0,1.0,2,6,0,0.38,0,0.78846157,0,1
1057,0.0,0,0.25,0,1.0,2,2,0,0.4,0,0.8381877,0,1
1058,0.0,0,0.28,0,1.0,2,6,0,0.34,0,0.7921348,0,1
1059,0.0,0,0.31,0,1.0,2,1,0,0.32,0,0.7924528,0,1
1060,1.0,0,0.21,0,1.0,2,2,0,0.26,0,0.7058824,0,1
1061,0.0,0,0.2,1,1.0,2,1,0,0.2,0,0.5084746,0,1
1062,1.0,0,0.23,0,1.0,1,1,0,0.29,0,0.8440367,0,1
1063,1.0,0,0.27,0,0.0,2,3,0,0.32,0,0.89928055,0,1
1064,0.0,1,0.34,0,0.0,1,1,0,0.39,1,0.79948586,0,0
1065,0.0,0,0.18,0,0.0,2,1,0,0.19,0,0.74375,0,1
1066,0.0,0,0.32,0,1.0,2,1,0,0.37,0,0.89855075,0,1
1067,0.0,0,0.3,0,1.0,1,1,0,0.41,0,0.5555556,0,1
1068,0.0,0,0.23,0,0.0,2,2,0,0.38,1,0.79464287,0,0
1069,0.0,0,0.28,0,1.0,2,1,0,0.33,0,0.88,0,1
1070,1.0,0,0.202,0,0.0,1,5,0,0.349,0,0.90924835,0,1
1071,0.0,0,0.303,0,1.0,1,2,0,0.384,0,0.43137255,0,1
1072,0.0,0,0.2,0,1.0,1,1,0,0.31,0,0.4950495,0,1
1073,0.0,0,0.27,1,0.0,2,1,0,0.27,0,0.18404908,0,1
1074,0.0,0,0.148,0,1.0,2,1,0,0.396,0,0.28169015,0,1
1075,0.0,0,0.2,0,1.0,1,1,0,0.26,0,0.4680851,0,1
1076,0.0,0,0.336,0,1.0,2,2,0,0.36900002,0,0.91851854,0,1
1077,0.0,0,0.19600001,0,1.0,4,6,0,0.31,1,1.0,0,0
1078,0.0,0,0.31,0,1.0,2,3,0,0.353,0,0.42857143,0,1
1079,0.0,0,0.20899999,0,1.0,1,1,0,0.276,0,0.46448088,0,1
1080,0.0,0,0.31,0,1.0,1,1,0,0.31,0,0.29761904,0,1
1081,0.0,0,0.33,0,0.0,3,1,0,0.38,0,0.88095236,0,1
1082,0.0,0,0.16,1,1.0,3,1,0,0.37,0,0.7692308,0,1
1083,0.0,0,0.22,0,1.0,2,2,0,0.36,0,0.9047619,0,1
1084,0.0,0,0.23,0,1.0,2,1,0,0.35,0,0.9137931,0,1
1085,0.0,0,0.34,0,0.0,2,1,0,0.36,0,0.8979592,0,1
1086,0.0,0,0.16,0,1.0,1,1,0,0.396,0,0.7894737,0,1
1087,0.0,0,0.28,0,0.0,2,2,0,0.36,0,0.8888889,0,1
1088,0.0,0,0.31,0,1.0,2,1,0,0.36,0,0.8310811,0,1
1089,0.0,0,0.27,0,0.0,1,1,0,0.27,0,0.5,0,1
1090,0.0,0,0.28,0,1.0,1,1,0,0.31,0,0.80263156,0,1
1091,0.0,0,0.28,0,1.0,2,1,0,0.34,0,0.8,0,1
1092,0.0,0,0.24,0,1.0,2,6,0,0.29,0,0.9,0,1
1093,0.0,0,0.42,0,1.0,1,1,0,0.42,0,0.7758621,0,1
1094,0.0,0,3.0,1,1.0,3,1,0,,1,0.5714286,0,0
1095,0.0,0,0.29,1,0.0,2,1,0,0.33,0,0.80714285,0,1
1096,0.0,0,0.21,0,0.0,2,1,0,0.32,0,0.9,0,1
1097,0.0,0,0.2,0,1.0,2,6,1,0.3,1,0.8,0,0
1098,0.0,0,0.24,0,1.0,2,1,0,0.29,0,0.9444444,0,1
1099,0.0,0,0.17,0,1.0,2,2,0,0.28,0,0.6296296,0,1
1100,1.0,1,0.3,0,1.0,2,2,0,0.37,0,0.9285714,0,1
1101,0.0,0,0.35,0,1.0,2,1,0,0.37,0,0.84302324,0,1
1102,0.0,0,0.16,0,0.0,2,2,0,0.19,0,0.42857143,0,1
1103,1.0,0,0.29,0,1.0,2,1,0,0.36,0,0.5494506,0,1
1104,1.0,0,0.72,0,0.0,2,3,0,0.83,0,0.71629214,0,1
1105,0.0,0,0.16,0,0.0,2,1,0,0.29,0,0.40625,0,1
1106,1.0,1,0.31,0,0.0,2,3,0,0.37,0,0.9,0,1
1107,0.0,0,0.21,0,1.0,2,2,1,0.21,0,0.5555556,0,1
1108,0.0,0,0.19,0,0.0,2,1,0,0.21,0,0.5514706,0,1
1109,0.0,0,0.28,0,0.0,2,2,0,0.29,0,0.33333334,0,1
1110,0.0,0,0.14,0,0.0,2,5,0,0.21,0,0.9529412,0,1
1111,1.0,0,0.32,0,0.0,2,2,0,0.42,0,0.8,0,1
1112,0.0,0,0.21,0,1.0,2,1,0,0.22,0,0.6875,0,1
1113,0.0,0,0.23,0,1.0,2,2,0,0.27,0,0.69822484,0,1
1114,1.0,1,0.34,0,0.0,2,1,0,0.43,0,0.95238096,0,1
1115,0.0,0,0.2,0,1.0,2,6,1,0.37,1,0.8967742,1,0
1116,1.0,0,0.29,0,0.0,2,4,0,0.29,0,0.95,0,1
1117,0.0,0,0.13,0,1.0,2,1,0,0.17,0,0.03151066,0,1
1118,0.0,0,0.24,0,0.0,2,5,0,0.34,0,0.9013158,0,1
1119,1.0,0,0.16,0,1.0,2,1,0,0.16,0,0.36,0,1
1120,0.0,0,0.12,0,1.0,2,2,0,0.13,0,0.5263158,0,1
1121,0.0,0,0.24,0,1.0,1,2,0,0.31,0,0.6094183,0,1
1122,0.0,0,0.23,1,1.0,2,5,0,0.23,0,0.7214765,0,1
1123,1.0,0,0.18,0,0.0,1,2,0,0.2,0,0.8,0,1
1124,0.0,0,0.19,0,1.0,2,2,0,0.21,0,0.29850745,0,1
1125,0.0,0,0.22,0,1.0,1,2,0,0.24,0,0.77348065,0,1
1126,0.0,0,0.22,0,1.0,2,1,0,0.22,0,0.5,0,1
1127,1.0,0,0.17,0,0.0,2,3,0,0.25,0,0.5882353,0,1
1128,0.0,0,0.29,0,0.0,2,3,0,0.34,0,0.832,0,1
1129,0.0,0,0.31,0,1.0,1,2,0,0.4,0,0.4366812,0,1
1130,0.0,0,0.25,0,1.0,1,2,0,0.29,0,0.6666667,0,1
1131,1.0,0,0.22,0,1.0,2,2,0,0.29,0,0.6993007,0,1
1132,0.0,1,0.14,0,1.0,2,1,0,0.14,0,0.27906978,0,1
1133,0.0,0,0.31,0,1.0,2,1,0,0.41,0,1.0,0,1
1134,0.0,1,0.28,0,0.0,2,1,0,0.37,0,0.8695652,0,1
1135,1.0,1,0.43,0,0.0,2,5,0,0.43,0,0.95238096,0,1
1136,0.0,0,0.26,0,1.0,2,1,0,0.26,0,0.9028571,0,1
1137,1.0,0,0.23,0,0.0,2,5,0,0.23,0,0.9529412,0,1
1138,0.0,0,0.213,0,1.0,1,1,0,0.21700001,0,0.6388889,0,1
1139,1.0,0,0.322,0,0.0,2,1,0,0.37,0,0.73170733,0,1
1140,0.0,0,0.294,0,1.0,2,6,0,0.33200002,0,0.9,0,1
1141,0.0,0,0.23200001,1,0.0,1,2,0,0.3,0,0.78688526,0,1
1142,0.0,0,0.261,0,1.0,2,6,0,0.371,0,0.6884058,0,1
1143,0.0,0,0.237,0,1.0,2,1,0,0.35,0,0.83937824,0,1
1144,0.0,0,0.137,0,0.0,2,1,0,0.17,0,0.22875817,0,1
1145,0.0,0,0.1233,0,1.0,2,6,0,0.2618,0,0.7375,0,1
1146,0.0,0,0.21,0,1.0,2,5,0,0.219,0,0.7432432,0,1
1147,0.0,0,0.32700002,0,1.0,2,4,0,0.348,0,0.8,0,1
1148,0.0,0,0.36,0,1.0,2,6,0,0.36,0,0.6782946,0,1
1149,0.0,0,0.11,0,1.0,1,1,0,0.43,0,0.53741497,0,1
1150,1.0,0,0.22,0,1.0,1,3,0,0.27,0,0.19759451,0,1
1151,0.0,0,0.28,0,1.0,1,5,0,0.36,0,0.9517241,0,1
1152,0.0,0,0.23,0,1.0,2,5,1,0.27,0,0.676259,0,1
1153,1.0,1,0.29,0,0.0,1,2,0,0.31,0,0.9433962,0,1
1154,0.0,0,0.3,0,1.0,2,1,0,0.35,0,0.87969923,0,1
1155,0.0,0,0.28,0,0.0,2,6,0,0.36,0,0.89361703,0,1
1156,0.0,0,0.25,1,1.0,2,6,1,0.26,0,0.42857143,0,1
1157,0.0,0,0.31,0,1.0,2,1,0,0.36,0,1.0336134,0,1
1158,1.0,0,0.3,0,1.0,2,1,0,0.32,0,0.86440676,0,1
1159,0.0,0,0.23,0,1.0,2,1,0,0.28,0,0.91719747,0,1
1160,1.0,0,0.23,0,0.0,1,1,0,0.34,0,0.8016529,0,1
1161,0.0,0,0.24,0,0.0,2,1,0,0.25,0,0.6136364,0,1
1162,0.0,0,0.26,0,1.0,2,1,0,0.35,1,1.1271186,0,0
1163,1.0,0,0.07,1,0.0,1,1,0,0.12,0,0.6962025,0,1
1164,0.0,0,0.32,0,1.0,1,1,0,0.33,0,0.58441556,0,1
1165,0.0,0,0.17,0,1.0,2,1,0,0.26,0,0.7870968,0,1
1166,1.0,0,0.2,0,0.0,2,1,0,0.2,0,0.7151899,0,1
1167,1.0,0,0.21,0,0.0,2,1,0,0.31,0,0.95327103,0,1
1168,0.0,0,0.2,0,0.0,2,6,0,0.2,1,0.92,0,0
1169,0.0,0,0.29,0,1.0,2,1,0,0.37,0,1.1408451,0,1
1170,0.0,0,0.19,0,0.0,1,1,0,0.31,0,0.28184283,0,1
1171,0.0,0,0.28,0,0.0,2,1,0,0.38,0,0.625,0,1
1172,0.0,0,0.09,1,1.0,1,1,0,0.29,0,0.49333334,0,1
1173,0.0,0,0.26,0,1.0,1,1,0,0.35,0,0.91803277,0,1
1174,1.0,0,0.26,0,0.0,1,1,0,0.4,0,0.8993056,0,1
1175,0.0,0,0.23,0,1.0,2,1,0,0.34,0,0.9202454,0,1
1176,0.0,1,0.24,1,1.0,1,1,0,0.33,0,0.42258066,0,1
1177,0.0,0,0.21,0,1.0,1,1,0,0.31,0,0.7632653,0,1
1178,1.0,0,0.29,0,0.0,2,1,0,0.41,0,1.2015504,0,1
1179,0.0,0,0.26,0,1.0,1,3,0,0.24,1,0.49597856,0,0
1180,0.0,0,0.11,0,0.0,2,1,0,0.24,0,0.7483871,0,1
1181,1.0,1,0.2,0,1.0,1,6,0,0.38,0,0.7972973,0,1
1182,1.0,0,0.31,0,0.0,2,2,0,0.33,0,0.872449,0,1
1183,0.0,0,0.17,0,1.0,1,1,0,0.32,0,0.6540881,0,1
1184,0.0,0,0.28,0,1.0,2,1,0,0.37,0,0.9053255,0,1
1185,0.0,0,0.23,0,1.0,1,2,0,0.38,0,0.47,0,1
1186,0.0,0,0.28,0,0.0,2,2,0,0.31,0,0.7875,0,1
1187,1.0,1,0.31,0,0.0,2,6,0,0.31,1,0.5966851,0,0
1188,0.0,0,0.26,0,1.0,2,1,0,0.35,0,0.92948717,0,1
1189,0.0,0,0.29,0,1.0,1,1,0,0.31,0,0.7837838,0,1
1190,1.0,0,0.23,0,0.0,2,1,0,0.24,0,0.2739726,0,1
1191,0.0,0,0.16,0,1.0,2,1,0,0.35,0,0.6451613,0,1
1192,0.0,0,0.3,0,0.0,2,1,0,0.37,0,0.7848101,0,1
1193,0.0,0,0.28,0,1.0,2,1,0,0.3,0,0.9236111,0,1
1194,1.0,0,0.31,0,0.0,2,1,0,0.31,0,0.9285714,0,1
1195,1.0,0,0.17,0,1.0,1,1,0,0.17,0,0.24935065,0,1
1196,0.0,1,0.29,0,1.0,2,1,0,0.37,0,0.7473684,0,1
1197,0.0,0,0.15,0,1.0,2,1,0,0.24,1,0.75342464,0,0
1198,1.0,0,0.28,0,0.0,1,1,0,0.35,1,0.14516129,0,0
1199,1.0,0,0.28,0,0.0,1,2,0,0.35,1,0.7419355,0,0
1200,0.0,0,0.23,0,0.0,2,5,0,0.32,0,0.79746836,0,1
1201,0.0,0,0.28,0,1.0,2,1,0,0.33,0,0.84705883,0,1
1202,0.0,0,0.26,0,1.0,1,1,0,0.35,0,0.7882353,0,1
1203,0.0,0,0.18,0,0.0,1,6,0,0.39,1,0.94736844,0,0
1204,1.0,0,0.27,0,0.0,2,6,0,0.28,0,0.6654676,0,1
1205,0.0,0,0.31,0,1.0,2,6,0,0.4,1,0.89444447,0,0
1206,1.0,1,0.22,1,0.0,1,1,0,0.47,0,0.31592688,0,1
1207,1.0,0,0.28,0,0.0,2,1,0,0.38,0,0.5714286,0,1
1208,0.0,0,0.23,0,0.0,3,6,0,0.39,0,0.8888889,0,1
1209,0.0,0,0.23,0,1.0,2,6,0,0.32,0,0.8739496,0,1
1210,0.0,0,0.3,1,1.0,1,6,0,0.37,0,0.4569378,0,1
1211,0.0,0,0.27,0,1.0,1,1,0,0.49,0,0.19948186,0,1
1212,0.0,0,0.09,1,1.0,1,1,0,0.17,0,0.7569061,0,1
1213,1.0,0,0.29,0,1.0,2,1,0,0.33,0,0.58441556,0,1
1214,0.0,1,0.27,1,1.0,2,5,0,0.33,0,0.33962265,0,1
1215,1.0,0,0.26,0,0.0,2,1,0,0.27,0,0.79569894,0,1
1216,0.0,0,0.29,0,0.0,1,5,0,0.32,0,1.0956522,0,1
1217,0.0,0,0.27,0,1.0,1,1,0,0.35,0,0.9283019,0,1
1218,0.0,0,0.31,0,1.0,2,1,0,0.33,0,0.74444443,0,1
1219,0.0,0,0.29,1,1.0,2,1,0,0.29,0,0.794702,0,1
1220,0.0,0,0.22,0,0.0,2,1,0,0.32,0,0.79518074,0,1
1221,0.0,0,0.26,0,0.0,2,1,0,0.37,0,0.89534885,0,1
1222,0.0,0,0.25,0,0.0,2,1,0,0.26,0,0.8923077,0,1
1223,0.0,0,0.27,0,0.0,2,1,0,0.35,0,0.8851351,0,1
1224,0.0,0,0.25,0,1.0,2,1,0,0.26,0,0.91612905,0,1
1225,0.0,0,0.2,0,1.0,2,1,0,0.31,0,0.7705882,0,1
1226,1.0,0,0.3,0,0.0,2,1,0,0.35,0,0.8,0,1
1227,0.0,1,0.32,0,0.0,2,2,0,0.55,1,0.9030303,0,0
1228,0.0,0,0.28,0,1.0,2,1,0,0.31,0,0.77397263,0,1
1229,1.0,0,0.14,0,1.0,1,2,0,0.24,0,0.54545456,0,1
1230,0.0,0,0.31,1,0.0,2,1,0,0.34,0,0.80128205,0,1
1231,1.0,1,0.23,0,1.0,2,6,1,0.3,1,0.9028571,0,0
1232,0.0,0,0.32,1,1.0,1,1,0,0.33,0,0.7457627,0,1
1233,1.0,0,0.31,0,0.0,2,3,1,0.37,1,0.8992248,0,0
1234,0.0,0,0.2,0,1.0,2,1,0,0.25,0,0.8027211,0,1
1235,0.0,0,0.21,1,1.0,1,1,0,0.29,0,0.78350514,0,1
1236,1.0,0,0.2,0,0.0,1,2,0,0.32,0,0.8881579,0,1
1237,0.0,0,0.15,0,1.0,1,2,0,0.36,0,0.7692308,0,1
1238,1.0,0,0.23,0,0.0,1,1,0,0.24,0,0.79041916,0,1
1239,0.0,0,0.04,0,1.0,1,1,0,0.1,0,0.8,0,1
1240,0.0,0,0.28,0,1.0,2,1,0,0.34,0,0.8965517,0,1
1241,0.0,0,0.3,0,0.0,3,2,1,0.43,0,0.6666667,0,1
1242,0.0,0,0.3,1,0.0,2,1,0,0.39,0,0.71301246,0,1
1243,1.0,0,0.28,0,0.0,2,2,0,0.31,0,0.7762238,0,1
1244,1.0,0,0.26,0,0.0,2,2,0,0.37,0,0.6769231,0,1
1245,0.0,0,0.25,0,1.0,1,1,0,0.31,0,0.59970015,0,1
1246,0.0,0,0.26,0,0.0,1,2,0,0.37,0,0.4985755,0,1
1247,0.0,0,0.2,1,1.0,2,1,0,0.24,0,0.64833003,0,1
1248,0.0,0,0.24,0,1.0,1,1,0,0.37,0,0.65597665,0,1
1249,0.0,0,0.27,0,0.0,2,1,0,0.35,0,1.0,0,1
1250,0.0,0,0.26,1,1.0,1,2,0,0.29,0,0.7,0,1
1251,0.0,0,0.28,0,1.0,1,2,0,0.29,0,0.36441585,0,1
1252,0.0,0,0.07,1,1.0,1,1,0,0.07,0,0.7522388,0,1
1253,0.0,0,0.33,0,1.0,2,1,0,0.36,0,0.8,0,1
1254,0.0,0,0.22,0,1.0,1,1,0,0.25,0,0.5283019,0,1
1255,0.0,0,0.18,1,1.0,2,1,0,0.21,0,0.7037037,0,1
1256,0.0,0,0.1,0,1.0,1,2,0,0.13,0,0.45454547,0,1
1257,0.0,0,0.23,0,0.0,4,2,1,0.34,0,1.0,0,1
1258,0.0,0,0.33,0,1.0,1,2,0,0.39,0,0.7241379,0,1
1259,1.0,0,0.29,0,0.0,2,2,0,0.3,0,0.6825939,0,1
1260,0.0,0,0.17,0,1.0,2,1,0,0.29,0,1.0,0,1
1261,0.0,0,0.12,0,1.0,1,1,0,0.17,0,0.49848944,0,1
1262,0.0,0,0.27,0,1.0,2,1,0,0.37,0,0.47709924,0,1
1263,0.0,0,0.37,1,1.0,2,2,0,0.44,1,0.82123893,0,0
1264,0.0,0,0.28,0,1.0,1,5,0,0.37,0,0.6593406,0,1
1265,0.0,0,0.23,0,1.0,1,1,0,0.25,0,0.76511097,0,1
1266,1.0,0,0.25,0,0.0,2,2,0,0.26,0,0.9951846,0,1
1267,0.0,0,0.29,0,0.0,2,1,0,0.75,1,0.44871795,0,0
1268,0.0,0,0.12,0,0.0,2,1,0,0.175,0,0.5084746,0,1
1269,0.0,0,0.18,0,1.0,2,1,0,0.18,0,0.74509805,0,1
1270,0.0,0,0.3,1,1.0,1,1,0,0.35,0,0.44635195,0,1
1271,1.0,1,0.26,0,0.0,2,1,0,0.276,0,1.0,0,1
1272,0.0,0,0.28,0,0.0,2,1,0,0.28,1,0.94623655,0,0
1273,0.0,1,0.22,0,1.0,2,5,0,0.33,0,0.85833335,0,1
1274,0.0,0,0.18,0,0.0,2,4,0,0.18,0,0.6043956,0,1
1275,0.0,1,0.34,1,0.0,2,2,0,0.48,0,0.6043956,0,1
1276,0.0,0,0.19,0,1.0,2,4,0,0.19,0,0.8333333,0,1
1277,1.0,1,0.3,0,0.0,2,5,0,0.4,0,0.92727274,0,1
1278,0.0,0,0.23,0,1.0,2,3,0,0.55,0,0.57471263,0,1
1279,1.0,1,0.28,0,0.0,2,4,0,0.39,0,0.8037383,0,1
1280,0.0,0,0.378,1,1.0,2,5,0,0.692,1,0.8,0,0
1281,0.0,0,0.29,0,1.0,1,1,0,0.406,0,1.14,0,1
1282,0.0,0,0.308,0,0.0,2,1,0,0.412,1,1.0006762,0,0
1283,0.0,0,0.265,0,1.0,2,2,0,0.3,1,0.94814813,0,0
1284,0.0,0,0.16399999,0,1.0,2,1,0,0.348,0,0.77916664,0,1
1285,0.0,0,0.272,0,0.0,1,1,0,0.325,0,0.9034483,0,1
1286,0.0,1,0.28,0,1.0,1,3,0,0.35900003,0,0.8,0,1
1287,0.0,0,0.265,0,1.0,2,2,0,0.3,0,0.9037037,0,1
1288,0.0,0,0.185,0,1.0,2,1,0,0.26700002,0,0.79444444,0,1
1289,1.0,0,0.31,0,0.0,2,1,0,0.33,0,0.7809524,0,1
1290,0.0,0,0.225,0,1.0,1,5,0,0.305,0,0.68421054,0,1
1291,0.0,0,0.28,1,0.0,2,1,0,0.32,0,0.87333333,0,1
1292,0.0,0,0.25,0,1.0,2,1,0,0.37,0,0.9426752,0,1
1293,0.0,0,0.204,1,1.0,2,1,0,0.244,0,0.6923077,0,1
1294,0.0,0,0.3,0,1.0,1,1,0,0.324,0,0.74626863,0,1
1295,0.0,1,0.292,0,1.0,2,6,1,0.35,1,0.8848485,0,0
1296,0.0,0,0.14,0,1.0,2,2,0,0.38,0,0.7774648,0,1
1297,1.0,0,0.19700001,0,0.0,2,1,0,0.24,0,0.86885244,0,1
1298,0.0,0,0.257,0,1.0,2,1,0,0.312,0,0.8011696,0,1
1299,0.0,0,0.259,0,1.0,2,1,0,0.32,0,0.6764706,0,1
1300,0.0,0,0.183,0,0.0,2,2,0,0.36,0,0.79464287,0,1
1301,0.0,0,0.12,1,1.0,2,2,0,0.176,0,0.671875,0,1
1302,0.0,0,0.24,1,0.0,2,1,0,0.31,0,0.8030303,0,1
1303,0.0,0,0.23,0,1.0,2,1,0,0.27,0,0.775,0,1
1304,0.0,0,0.3,0,0.0,2,6,1,0.3,1,0.5,0,0
1305,0.0,0,0.21,0,1.0,1,2,0,0.41,1,0.90052354,0,0
1306,0.0,0,0.12,0,1.0,2,1,0,0.19,0,0.4117647,0,1
1307,0.0,0,0.19,0,1.0,1,6,0,0.2,0,0.5342857,0,1
1308,0.0,0,0.146,0,0.0,1,1,0,0.4,0,0.6666667,0,1
1309,0.0,0,0.258,0,0.0,2,2,0,0.32,0,0.7735849,0,1
1310,0.0,0,0.33,1,1.0,1,5,0,0.35,0,0.7402299,0,1
1311,0.0,0,0.27,0,0.0,2,2,0,0.37,0,0.6666667,0,1
1312,0.0,0,0.29,0,1.0,1,1,0,0.35,0,0.9443038,0,1
1313,0.0,0,0.18,0,1.0,1,1,0,0.33,0,0.7823961,0,1
1314,0.0,0,0.15,1,1.0,2,1,0,0.15,0,0.72202164,0,1
1315,0.0,0,0.23,0,1.0,1,1,0,0.34,0,0.46448088,0,1
1316,0.0,0,0.17,1,0.0,1,1,0,0.27,0,0.7133758,0,1
1317,0.0,1,0.18,0,1.0,1,5,0,0.34,0,0.8,0,1
1318,0.0,0,0.22,0,1.0,1,2,0,0.3,0,0.6423358,0,1
1319,0.0,0,0.32,0,0.0,2,1,0,0.32,0,0.59574467,0,1
1320,0.0,0,0.73,1,1.0,1,1,0,,0,0.7075472,0,1
1321,0.0,0,0.15,0,0.0,1,2,0,0.28,0,0.79646015,0,1
1322,0.0,0,0.22,1,1.0,1,1,0,0.24,0,0.7037037,0,1
1323,1.0,1,0.24,0,0.0,2,1,0,0.24,0,0.8,0,1
1324,0.0,0,0.36,0,1.0,1,1,0,0.38,0,1.0315789,0,1
1325,0.0,1,0.26,0,1.0,2,1,0,0.32,0,0.9,0,1
1326,1.0,0,0.24,0,0.0,2,2,0,0.35,0,0.8636364,0,1
1327,1.0,0,0.17,0,0.0,2,1,0,0.25,0,1.1875,0,1
1328,0.0,0,0.11,0,0.0,1,1,0,0.44,0,0.5,0,1
1329,0.0,0,0.12,0,1.0,2,2,0,0.12,0,0.33333334,0,1
1330,0.0,0,0.21,0,0.0,1,1,0,0.21,0,0.63829786,0,1
1331,0.0,0,0.24,1,1.0,1,1,0,0.24,0,0.73333335,0,1
1332,0.0,0,0.36,0,1.0,1,1,0,0.36,0,0.59183675,0,1
1333,0.0,0,0.19,0,0.0,2,2,0,0.32,0,0.8034188,0,1
1334,0.0,0,0.35,1,1.0,3,2,0,0.42,0,0.8,0,1
1335,1.0,0,0.24,1,0.0,1,1,1,0.37,0,0.5964912,0,1
1336,0.0,0,0.32,1,0.0,4,3,0,0.33,0,0.6702509,0,1
1337,0.0,0,0.22,0,1.0,1,1,0,0.27,0,0.49107143,0,1
1338,1.0,0,0.26,0,0.0,1,1,0,0.3,0,0.5825243,0,1
1339,0.0,0,0.48,1,0.0,1,3,0,0.48,0,0.72820514,0,1
1340,0.0,0,0.17,0,1.0,2,1,0,0.19,0,0.7866667,0,1
1341,0.0,0,0.17,0,1.0,2,1,0,0.19,0,0.6329114,0,1
1342,0.0,0,0.31,0,1.0,1,1,0,0.31,0,0.7236842,0,1
1343,0.0,0,0.28,0,1.0,2,6,0,0.36,0,0.7987013,0,1
1344,1.0,0,0.13,0,1.0,1,5,0,0.21,0,0.42682928,0,1
1345,0.0,0,0.24,0,1.0,1,1,0,0.33,0,0.54761904,0,1
1346,0.0,0,0.35,0,0.0,2,1,0,0.36,0,0.73170733,0,1
1347,1.0,0,0.3,0,0.0,2,6,1,0.37,0,0.7826087,0,1
1348,0.0,0,0.25,0,1.0,1,2,0,0.35,0,0.77380955,0,1
1349,0.0,0,0.14,0,0.0,2,1,0,0.42,0,0.79844964,0,1
1350,0.0,0,0.26,0,1.0,2,6,0,0.34,0,0.86764705,0,1
1351,0.0,0,0.17,0,1.0,1,1,0,0.24,0,0.7987013,0,1
1352,0.0,0,0.24,0,0.0,2,1,0,0.38,0,0.8979592,0,1
1353,0.0,0,0.28,0,1.0,2,1,0,0.38,0,0.2739726,0,1
1354,0.0,0,0.01,1,1.0,2,2,0,0.18,0,0.7962963,0,1
1355,0.0,0,0.2,1,1.0,1,5,0,0.34,0,0.5925926,0,1
1356,0.0,0,0.28,0,0.0,2,1,0,0.33,0,0.9230769,0,1
1357,0.0,0,0.2,0,1.0,2,6,0,0.25,0,0.88148147,0,1
1358,0.0,1,0.31,0,1.0,2,6,0,0.38,0,0.91549295,0,1
1359,0.0,0,0.26,1,1.0,1,1,0,0.35,0,0.79310346,0,1
1360,1.0,0,0.23,0,0.0,2,1,0,0.38,0,0.8,0,1
1361,0.0,0,0.24,1,0.0,2,6,1,0.37,0,0.6,0,1
1362,0.0,0,0.35,0,1.0,2,6,1,0.38,0,0.7258065,0,1
1363,0.0,0,0.26,0,1.0,1,2,0,0.36,0,0.65686274,0,1
1364,0.0,0,0.3,0,1.0,2,1,0,0.34,0,0.92253524,0,1
1365,0.0,0,0.29,0,1.0,2,1,0,0.36,0,0.47814208,0,1
1366,0.0,0,0.2,0,1.0,1,1,0,0.23,0,0.610687,0,1
1367,0.0,0,0.29,0,0.0,2,1,0,0.3,0,0.87142855,0,1
1368,0.0,0,0.27,0,1.0,1,1,0,0.29,0,0.6925926,0,1
1369,0.0,0,0.36,0,1.0,1,5,0,0.39,0,0.64625853,0,1
1370,0.0,0,0.26,0,1.0,2,6,1,0.36,1,0.94827586,0,0
1371,1.0,0,0.16,0,0.0,1,1,0,0.28,0,0.8,0,1
1372,1.0,0,0.18,0,1.0,2,1,0,0.38,0,0.875969,0,1
1373,0.0,0,0.26,1,1.0,1,5,0,0.26,0,0.5025126,0,1
1374,0.0,1,0.3,0,1.0,1,5,0,0.44,0,0.9153846,0,1
1375,0.0,1,0.32,0,1.0,2,6,1,0.34,0,0.7241379,0,1
1376,0.0,0,0.21,0,1.0,2,5,0,0.34,0,0.8769231,0,1
1377,0.0,0,0.29,0,1.0,2,6,0,0.38,0,0.78431374,0,1
