uuid,page_id,reader_view,running_time,adjusted_running_time,scrolling_time,num_words,correct_rate,img_width,age,device,dyslexia,education,gender,language,retake_trial,dyslexia_bin,english_native,Flesch_Kincaid,speed
cef9fb15-e845-46ae-8282-8e7247078df1,2-1,0,43520,42637,883,145,1.0,1419,24.0,laptop,0.0,graduate school,1.0,Russian,0.0,0.0,N,8.337,204.0481272
cf8cc387-399a-46fe-9313-9f73def19457,2-1,1,14800,12821,1979,145,1.0,1227,23.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,8.337,678.5742142
cf8cc387-399a-46fe-9313-9f73def19457,3-2,0,25835,22393,3442,120,1.0,1227,23.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,10.697,321.5290493
cf8cc387-399a-46fe-9313-9f73def19457,1-2,0,32353,26925,5428,383,1.0,1227,23.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,10.485,853.4818942
cf8cc387-399a-46fe-9313-9f73def19457,2-2,0,12922,9028,3894,166,1.0,1227,23.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,7.638,1103.234382
cf8cc387-399a-46fe-9313-9f73def19457,3-1,1,14592,11858,2734,106,0.6666666667,1227,23.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,11.081,536.3467701
cf8cc387-399a-46fe-9313-9f73def19457,1-1,1,42715,33344,9371,324,1.0,1227,23.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,9.6,583.0134357
cfddbee4-d7bc-41a2-b2d3-a6380269d199,1-1,0,50399,42410,7989,324,0.6666666667,1137,22.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,9.6,458.382457
cfddbee4-d7bc-41a2-b2d3-a6380269d199,3-2,1,29106,25838,3268,120,1.0,1137,22.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,10.697,278.659339
cfddbee4-d7bc-41a2-b2d3-a6380269d199,3-1,0,25846,19589,6257,106,1.0,1137,22.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,11.081,324.6720098
cfddbee4-d7bc-41a2-b2d3-a6380269d199,2-2,0,25186,20753,4433,166,1.0,1137,22.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,7.638,479.9306124
cfddbee4-d7bc-41a2-b2d3-a6380269d199,1-2,1,48538,39650,8888,383,1.0,1137,22.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,10.485,579.5712484
cfddbee4-d7bc-41a2-b2d3-a6380269d199,2-1,1,24057,21978,2079,145,0.6666666667,1137,22.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,8.337,395.8503959
cfee68d1-90c7-403f-be8d-bd8b7abc1b67,1-1,0,48019,42346,5673,324,1.0,1150,20.0,laptop,0.0,high school,0.0,English,0.0,0.0,Y,9.6,459.0752373
cfee68d1-90c7-403f-be8d-bd8b7abc1b67,2-2,1,20267,18952,1315,166,1.0,1150,20.0,laptop,0.0,high school,0.0,English,0.0,0.0,Y,7.638,525.5382018
cfee68d1-90c7-403f-be8d-bd8b7abc1b67,2-1,0,20175,19780,395,145,0.3333333333,1150,20.0,laptop,0.0,high school,0.0,English,0.0,0.0,Y,8.337,439.8382204
cfee68d1-90c7-403f-be8d-bd8b7abc1b67,1-2,1,38688,28385,10303,383,1.0,1150,20.0,laptop,0.0,high school,0.0,English,0.0,0.0,Y,10.485,809.582526
cfee68d1-90c7-403f-be8d-bd8b7abc1b67,3-2,1,24715,22964,1751,120,0.3333333333,1150,20.0,laptop,0.0,high school,0.0,English,0.0,0.0,Y,10.697,313.5342275
cfee68d1-90c7-403f-be8d-bd8b7abc1b67,3-1,0,22963,21175,1788,106,0.6666666667,1150,20.0,laptop,0.0,high school,0.0,English,0.0,0.0,Y,11.081,300.3541913
d02dae2a-18e0-4019-84a0-e1f2d1b6360f,1-1,0,67752,61714,6038,324,1.0,1438,40.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,9.6,315.0014583
d02dae2a-18e0-4019-84a0-e1f2d1b6360f,2-2,1,34363,33057,1306,166,1.0,1438,40.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,7.638,301.2977584
d02dae2a-18e0-4019-84a0-e1f2d1b6360f,1-2,1,71803,67679,4124,383,1.0,1438,40.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,10.485,339.544024
d02dae2a-18e0-4019-84a0-e1f2d1b6360f,3-1,0,30325,22449,7876,106,1.0,1438,40.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,11.081,283.3088334
d02dae2a-18e0-4019-84a0-e1f2d1b6360f,2-1,0,38160,34274,3886,145,0.6666666667,1438,40.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,8.337,253.8367275
d02dae2a-18e0-4019-84a0-e1f2d1b6360f,3-2,1,36446,36094,352,120,1.0,1438,40.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,10.697,199.4791378
d0480270-621b-4343-80db-a5252e9d0a29,2-1,0,20117,15757,4360,145,1.0,1438,16.0,desktop,0.0,high school,0.0,English,0.0,0.0,Y,8.337,552.1355588
d0480270-621b-4343-80db-a5252e9d0a29,3-2,1,19497,18904,593,120,1.0,1438,16.0,desktop,0.0,high school,0.0,English,0.0,0.0,Y,10.697,380.8717732
d0480270-621b-4343-80db-a5252e9d0a29,1-1,1,34693,30729,3964,324,0.6666666667,1438,16.0,desktop,0.0,high school,0.0,English,0.0,0.0,Y,9.6,632.62716
d0480270-621b-4343-80db-a5252e9d0a29,3-1,0,15378,13907,1471,106,1.0,1438,16.0,desktop,0.0,high school,0.0,English,0.0,0.0,Y,11.081,457.32365
d0480270-621b-4343-80db-a5252e9d0a29,2-2,1,17767,17455,312,166,1.0,1438,16.0,desktop,0.0,high school,0.0,English,0.0,0.0,Y,7.638,570.6101404
d0480270-621b-4343-80db-a5252e9d0a29,1-2,0,30847,25824,5023,383,0.6666666667,1438,16.0,desktop,0.0,high school,0.0,English,0.0,0.0,Y,10.485,889.8698885
d1ef7d2a-2a3e-4130-968c-2fbc045ee618,1-2,0,55887,51528,4359,383,0.6666666667,1438,25.0,desktop,0.0,professional school,0.0,Russian,0.0,0.0,N,10.485,445.9711225
d1ef7d2a-2a3e-4130-968c-2fbc045ee618,2-1,0,44428,43426,1002,145,1.0,1438,25.0,desktop,0.0,professional school,0.0,Russian,0.0,0.0,N,8.337,200.3408097
d1ef7d2a-2a3e-4130-968c-2fbc045ee618,3-1,1,30719,29695,1024,106,1.0,1438,25.0,desktop,0.0,professional school,0.0,Russian,0.0,0.0,N,11.081,214.177471
d1ef7d2a-2a3e-4130-968c-2fbc045ee618,3-2,0,42385,40548,1837,120,1.0,1438,25.0,desktop,0.0,professional school,0.0,Russian,0.0,0.0,N,10.697,177.5673276
d1ef7d2a-2a3e-4130-968c-2fbc045ee618,1-1,1,77408,74492,2916,324,1.0,1438,25.0,desktop,0.0,professional school,0.0,Russian,0.0,0.0,N,9.6,260.9676207
d1ef7d2a-2a3e-4130-968c-2fbc045ee618,2-2,1,45242,43658,1584,166,1.0,1438,25.0,desktop,0.0,professional school,0.0,Russian,0.0,0.0,N,7.638,228.1368821
d5474dc4-83b3-459e-8435-aab6eb356a3a,1-2,0,19584,14918,4666,383,0.0,1438,46.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,10.485,1540.420968
d5474dc4-83b3-459e-8435-aab6eb356a3a,3-2,1,26809,24804,2005,120,1.0,1438,46.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,10.697,290.275762
d5474dc4-83b3-459e-8435-aab6eb356a3a,1-1,1,56783,46317,10466,324,1.0,1438,46.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,9.6,419.7163029
d5474dc4-83b3-459e-8435-aab6eb356a3a,2-1,0,38746,36163,2583,145,0.6666666667,1438,46.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,8.337,240.5773857
d5474dc4-83b3-459e-8435-aab6eb356a3a,3-1,0,25939,18328,7611,106,0.6666666667,1438,46.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,11.081,347.0100393
d5474dc4-83b3-459e-8435-aab6eb356a3a,2-2,1,28128,26379,1749,166,1.0,1438,46.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,7.638,377.5730695
d5862d1f-db68-46d7-b717-dc2a7f78befe,2-2,0,46638,42531,4107,166,0.6666666667,1438,26.0,laptop,1.0,graduate school,0.0,Dutch,0.0,1.0,N,7.638,234.182126
d5862d1f-db68-46d7-b717-dc2a7f78befe,1-1,0,82229,76366,5863,324,0.6666666667,1438,26.0,laptop,1.0,graduate school,0.0,Dutch,0.0,1.0,N,9.6,254.5635492
d5862d1f-db68-46d7-b717-dc2a7f78befe,3-1,1,22648,18994,3654,106,1.0,1438,26.0,laptop,1.0,graduate school,0.0,Dutch,0.0,1.0,N,11.081,334.8425819
d5862d1f-db68-46d7-b717-dc2a7f78befe,2-1,1,38590,34847,3743,145,1.0,1438,26.0,laptop,1.0,graduate school,0.0,Dutch,0.0,1.0,N,8.337,249.6628117
d5862d1f-db68-46d7-b717-dc2a7f78befe,3-2,0,33566,30039,3527,120,1.0,1438,26.0,laptop,1.0,graduate school,0.0,Dutch,0.0,1.0,N,10.697,239.6884051
d5862d1f-db68-46d7-b717-dc2a7f78befe,1-2,1,85869,77236,8633,383,1.0,1438,26.0,laptop,1.0,graduate school,0.0,Dutch,0.0,1.0,N,10.485,297.5296494
d6ab955d-3293-4ce7-9390-bc93ff535cbc,3-1,0,22608,21098,1510,106,0.6666666667,1438,33.0,desktop,0.0,college,0.0,German,0.0,0.0,N,11.081,301.4503744
d6ab955d-3293-4ce7-9390-bc93ff535cbc,1-2,1,4834,4001,833,383,0.3333333333,1438,33.0,desktop,0.0,college,0.0,German,0.0,0.0,N,10.485,5743.564109
d6ab955d-3293-4ce7-9390-bc93ff535cbc,2-2,0,42905,40663,2242,166,1.0,1438,33.0,desktop,0.0,college,0.0,German,0.0,0.0,N,7.638,244.9401176
d6ab955d-3293-4ce7-9390-bc93ff535cbc,1-1,0,12264,9565,2699,324,0.6666666667,1438,33.0,desktop,0.0,college,0.0,German,0.0,0.0,N,9.6,2032.409827
d6ab955d-3293-4ce7-9390-bc93ff535cbc,2-1,1,5370,5137,233,145,0.3333333333,1438,33.0,desktop,0.0,college,0.0,German,0.0,0.0,N,8.337,1693.595484
d6ab955d-3293-4ce7-9390-bc93ff535cbc,3-2,1,2246,2246,0,120,0.3333333333,1438,33.0,desktop,0.0,college,0.0,German,0.0,0.0,N,10.697,3205.69902
d75a8088-c158-4ab0-a3b8-7927d6e80961,3-1,1,25749,22768,2981,106,1.0,1438,24.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,11.081,279.3394238
d75a8088-c158-4ab0-a3b8-7927d6e80961,2-1,0,36116,29318,6798,145,0.6666666667,1438,24.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,8.337,296.7460263
d75a8088-c158-4ab0-a3b8-7927d6e80961,1-2,1,58799,42305,16494,383,1.0,1438,24.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.485,543.1982035
d75a8088-c158-4ab0-a3b8-7927d6e80961,2-2,1,32864,30724,2140,166,1.0,1438,24.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,7.638,324.1765395
d75a8088-c158-4ab0-a3b8-7927d6e80961,3-2,0,43895,37630,6265,120,1.0,1438,24.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.697,191.3366994
d75a8088-c158-4ab0-a3b8-7927d6e80961,1-1,0,96206,89653,6553,324,0.6666666667,1438,24.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,9.6,216.8360233
d77f1a0e-29fe-4341-9629-55666d082f4b,1-1,0,86782,83548,3234,324,1.0,1212,24.0,desktop,0.0,college,1.0,English,0.0,0.0,Y,9.6,232.6806147
d77f1a0e-29fe-4341-9629-55666d082f4b,1-2,1,81461,77026,4435,383,1.0,1212,24.0,desktop,0.0,college,1.0,English,0.0,0.0,Y,10.485,298.34082
d77f1a0e-29fe-4341-9629-55666d082f4b,3-2,0,40323,39033,1290,120,1.0,1212,24.0,desktop,0.0,college,1.0,English,0.0,0.0,Y,10.697,184.4593037
d77f1a0e-29fe-4341-9629-55666d082f4b,2-1,0,35660,33699,1961,145,0.6666666667,1212,24.0,desktop,0.0,college,1.0,English,0.0,0.0,Y,8.337,258.1678982
d77f1a0e-29fe-4341-9629-55666d082f4b,2-2,1,48999,45444,3555,166,1.0,1212,24.0,desktop,0.0,college,1.0,English,0.0,0.0,Y,7.638,219.1708476
d77f1a0e-29fe-4341-9629-55666d082f4b,3-1,1,32279,30969,1310,106,1.0,1212,24.0,desktop,0.0,college,1.0,English,0.0,0.0,Y,11.081,205.366657
d816358d-20fb-48cc-8597-6ce3578251dd,3-1,1,36835,35792,1043,106,1.0,1438,20.0,desktop,0.0,high school,0.0,Norwegian,0.0,0.0,N,11.081,177.6933393
d816358d-20fb-48cc-8597-6ce3578251dd,1-1,1,99278,96238,3040,324,0.6666666667,1438,20.0,desktop,0.0,high school,0.0,Norwegian,0.0,0.0,N,9.6,201.9992103
d816358d-20fb-48cc-8597-6ce3578251dd,2-2,0,46191,45562,629,166,0.6666666667,1438,20.0,desktop,0.0,high school,0.0,Norwegian,0.0,0.0,N,7.638,218.603222
d816358d-20fb-48cc-8597-6ce3578251dd,2-1,1,44881,44276,605,145,1.0,1438,20.0,desktop,0.0,high school,0.0,Norwegian,0.0,0.0,N,8.337,196.494715
d816358d-20fb-48cc-8597-6ce3578251dd,3-2,0,44998,43875,1123,120,1.0,1438,20.0,desktop,0.0,high school,0.0,Norwegian,0.0,0.0,N,10.697,164.1025641
d816358d-20fb-48cc-8597-6ce3578251dd,1-2,0,119417,115194,4223,383,1.0,1438,20.0,desktop,0.0,high school,0.0,Norwegian,0.0,0.0,N,10.485,199.4895567
db095ce6-bb12-4f37-88e2-d9e76be1b021,2-1,0,54633,23200,31433,145,1.0,1135,35.0,laptop,0.0,PhD,1.0,English,0.0,0.0,Y,8.337,375.0
db095ce6-bb12-4f37-88e2-d9e76be1b021,1-2,1,59541,43020,16521,383,1.0,1135,35.0,laptop,0.0,PhD,1.0,English,0.0,0.0,Y,10.485,534.1701534
db095ce6-bb12-4f37-88e2-d9e76be1b021,1-1,0,64365,53713,10652,324,0.6666666667,1135,35.0,laptop,0.0,PhD,1.0,English,0.0,0.0,Y,9.6,361.9235567
db095ce6-bb12-4f37-88e2-d9e76be1b021,2-2,1,35805,31418,4387,166,1.0,1135,35.0,laptop,0.0,PhD,1.0,English,0.0,0.0,Y,7.638,317.0157235
db095ce6-bb12-4f37-88e2-d9e76be1b021,3-1,0,26944,19299,7645,106,1.0,1135,35.0,laptop,0.0,PhD,1.0,English,0.0,0.0,Y,11.081,329.5507539
db095ce6-bb12-4f37-88e2-d9e76be1b021,3-2,1,47159,43573,3586,120,1.0,1135,35.0,laptop,0.0,PhD,1.0,English,0.0,0.0,Y,10.697,165.2399422
db397e5a-8fad-4c15-bf93-e25495e0584e,3-2,1,62704,54872,7832,120,0.6666666667,1294,21.0,laptop,0.0,college,2.0,English,0.0,0.0,Y,10.697,131.2144627
db397e5a-8fad-4c15-bf93-e25495e0584e,2-2,0,46949,46482,467,166,1.0,1294,21.0,laptop,0.0,college,2.0,English,0.0,0.0,Y,7.638,214.2764941
db397e5a-8fad-4c15-bf93-e25495e0584e,1-2,1,56472,49302,7170,383,1.0,1294,21.0,laptop,0.0,college,2.0,English,0.0,0.0,Y,10.485,466.1068516
db397e5a-8fad-4c15-bf93-e25495e0584e,2-1,1,49351,46375,2976,145,1.0,1294,21.0,laptop,0.0,college,2.0,English,0.0,0.0,Y,8.337,187.6010782
db397e5a-8fad-4c15-bf93-e25495e0584e,1-1,0,59003,53413,5590,324,1.0,1294,21.0,laptop,0.0,college,2.0,English,0.0,0.0,Y,9.6,363.9563402
db397e5a-8fad-4c15-bf93-e25495e0584e,3-1,0,45902,39629,6273,106,1.0,1294,21.0,laptop,0.0,college,2.0,English,0.0,0.0,Y,11.081,160.4885311
db4b8bab-f58d-4d9c-ab15-18335ea4b16e,1-1,1,64710,49461,15249,324,0.6666666667,1438,19.0,laptop,0.0,college,1.0,Other,0.0,0.0,N,9.6,393.0369382
db4b8bab-f58d-4d9c-ab15-18335ea4b16e,2-2,0,34983,29562,5421,166,0.6666666667,1438,19.0,laptop,0.0,college,1.0,Other,0.0,0.0,N,7.638,336.9190177
db4b8bab-f58d-4d9c-ab15-18335ea4b16e,2-1,1,30110,27087,3023,145,0.3333333333,1438,19.0,laptop,0.0,college,1.0,Other,0.0,0.0,N,8.337,321.1872854
db4b8bab-f58d-4d9c-ab15-18335ea4b16e,3-2,1,35572,31495,4077,120,0.6666666667,1438,19.0,laptop,0.0,college,1.0,Other,0.0,0.0,N,10.697,228.6077155
db4b8bab-f58d-4d9c-ab15-18335ea4b16e,3-1,0,29925,24034,5891,106,1.0,1438,19.0,laptop,0.0,college,1.0,Other,0.0,0.0,N,11.081,264.6251144
db4b8bab-f58d-4d9c-ab15-18335ea4b16e,1-2,0,64610,56091,8519,383,1.0,1438,19.0,laptop,0.0,college,1.0,Other,0.0,0.0,N,10.485,409.6913943
dc68d578-d73f-4d91-a515-6a5569f35516,1-1,0,114011,108456,5555,324,1.0,1212,38.0,laptop,1.0,college,1.0,English,0.0,1.0,Y,9.6,179.2431954
dc68d578-d73f-4d91-a515-6a5569f35516,3-2,1,40929,38535,2394,120,0.6666666667,1212,38.0,laptop,1.0,college,1.0,English,0.0,1.0,Y,10.697,186.8431296
dc68d578-d73f-4d91-a515-6a5569f35516,2-1,0,39891,37714,2177,145,1.0,1212,38.0,laptop,1.0,college,1.0,English,0.0,1.0,Y,8.337,230.6835658
dc68d578-d73f-4d91-a515-6a5569f35516,1-2,1,97648,93454,4194,383,0.6666666667,1212,38.0,laptop,1.0,college,1.0,English,0.0,1.0,Y,10.485,245.8963768
dc68d578-d73f-4d91-a515-6a5569f35516,3-1,0,55526,52456,3070,106,1.0,1212,38.0,laptop,1.0,college,1.0,English,0.0,1.0,Y,11.081,121.2444716
dc68d578-d73f-4d91-a515-6a5569f35516,2-2,1,31066,28880,2186,166,0.6666666667,1212,38.0,laptop,1.0,college,1.0,English,0.0,1.0,Y,7.638,344.8753463
dc6fe456-3569-43f2-b793-afaf3225c316,3-1,1,22958,12058,10900,106,1.0,1366,19.0,laptop,0.0,high school,0.0,English,0.0,0.0,Y,11.081,527.4506552
dc6fe456-3569-43f2-b793-afaf3225c316,2-1,0,22360,18943,3417,145,1.0,1366,19.0,laptop,0.0,high school,0.0,English,0.0,0.0,Y,8.337,459.2725545
dc6fe456-3569-43f2-b793-afaf3225c316,2-2,1,41010,31191,9819,166,1.0,1366,19.0,laptop,0.0,high school,0.0,English,0.0,0.0,Y,7.638,319.3228816
dc6fe456-3569-43f2-b793-afaf3225c316,1-2,0,49269,29125,20144,383,1.0,1366,19.0,laptop,0.0,high school,0.0,English,0.0,0.0,Y,10.485,789.0128755
dc6fe456-3569-43f2-b793-afaf3225c316,1-1,1,65616,43690,21926,324,0.6666666667,1366,19.0,laptop,0.0,high school,0.0,English,0.0,0.0,Y,9.6,444.9530785
dc6fe456-3569-43f2-b793-afaf3225c316,3-2,0,37896,24577,13319,120,0.6666666667,1366,19.0,laptop,0.0,high school,0.0,English,0.0,0.0,Y,10.697,292.9568296
dcf4d35b-0244-403b-ac65-5593edf94d6c,2-1,1,17850,17292,558,145,0.3333333333,1423,30.0,desktop,1.0,college,1.0,English,1.0,1.0,Y,8.337,503.1228314
dcf4d35b-0244-403b-ac65-5593edf94d6c,1-1,0,6979,5269,1710,324,0.3333333333,1408,30.0,desktop,1.0,college,1.0,English,1.0,1.0,Y,9.6,3689.50465
dcf4d35b-0244-403b-ac65-5593edf94d6c,3-1,1,20732,18550,2182,106,0.3333333333,1423,30.0,desktop,1.0,college,1.0,English,1.0,1.0,Y,11.081,342.8571429
dcf4d35b-0244-403b-ac65-5593edf94d6c,1-2,1,20282,17966,2316,383,0.6666666667,1423,30.0,desktop,1.0,college,1.0,English,1.0,1.0,Y,10.485,1279.082712
dcf4d35b-0244-403b-ac65-5593edf94d6c,2-2,0,9703,6835,2868,166,0.6666666667,1423,30.0,desktop,1.0,college,1.0,English,1.0,1.0,Y,7.638,1457.20556
dcf4d35b-0244-403b-ac65-5593edf94d6c,3-2,0,8063,3058,5005,120,0.3333333333,1408,30.0,desktop,1.0,college,1.0,English,1.0,1.0,Y,10.697,2354.480052
dd12faee-44a2-40b4-b2aa-276cd7e690dd,3-1,0,68796,50399,18397,106,1.0,1150,41.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,11.081,126.19298
dd12faee-44a2-40b4-b2aa-276cd7e690dd,1-2,1,51179,45696,5483,383,1.0,1150,41.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,10.485,502.8886555
dd12faee-44a2-40b4-b2aa-276cd7e690dd,2-2,0,38171,28399,9772,166,1.0,1150,41.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,7.638,350.7165745
dd12faee-44a2-40b4-b2aa-276cd7e690dd,1-1,0,77532,66323,11209,324,1.0,1150,41.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,9.6,293.1109871
dd12faee-44a2-40b4-b2aa-276cd7e690dd,3-2,1,25427,22074,3353,120,1.0,1150,41.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,10.697,326.1755912
dd12faee-44a2-40b4-b2aa-276cd7e690dd,2-1,1,35881,32455,3426,145,0.6666666667,1150,41.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,8.337,268.0634725
dd3b3024-ad2e-4cd6-8c24-3b0c6ab90dc0,3-1,0,25613,20810,4803,106,1.0,1212,24.0,laptop,0.0,high school,1.0,English,0.0,0.0,Y,11.081,305.622297
dd3b3024-ad2e-4cd6-8c24-3b0c6ab90dc0,1-2,1,53595,46203,7392,383,1.0,1212,24.0,laptop,0.0,high school,1.0,English,0.0,0.0,Y,10.485,497.3703006
dd3b3024-ad2e-4cd6-8c24-3b0c6ab90dc0,2-1,0,26183,23058,3125,145,0.6666666667,1212,24.0,laptop,0.0,high school,1.0,English,0.0,0.0,Y,8.337,377.3093937
dd3b3024-ad2e-4cd6-8c24-3b0c6ab90dc0,1-1,0,66319,47267,19052,324,0.6666666667,1212,24.0,laptop,0.0,high school,1.0,English,0.0,0.0,Y,9.6,411.2805975
dd3b3024-ad2e-4cd6-8c24-3b0c6ab90dc0,3-2,1,25253,17471,7782,120,0.3333333333,1212,24.0,laptop,0.0,high school,1.0,English,0.0,0.0,Y,10.697,412.1114991
dd3b3024-ad2e-4cd6-8c24-3b0c6ab90dc0,2-2,1,22957,17994,4963,166,0.6666666667,1212,24.0,laptop,0.0,high school,1.0,English,0.0,0.0,Y,7.638,553.5178393
de7bdd42-441a-4961-a547-2ccd7ccec379,3-2,0,18957,5066,13891,120,1.0,1294,22.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.697,1421.239637
de7bdd42-441a-4961-a547-2ccd7ccec379,1-2,1,20516,7833,12683,383,0.6666666667,1294,22.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.485,2933.741861
de7bdd42-441a-4961-a547-2ccd7ccec379,2-2,0,11144,2237,8907,166,1.0,1294,22.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,7.638,4452.391596
de7bdd42-441a-4961-a547-2ccd7ccec379,1-1,0,33792,4329,29463,324,0.6666666667,1294,22.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,9.6,4490.644491
de7bdd42-441a-4961-a547-2ccd7ccec379,2-1,1,15053,8737,6316,145,0.6666666667,1294,22.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,8.337,995.7651368
de7bdd42-441a-4961-a547-2ccd7ccec379,3-1,1,9942,5740,4202,106,0.6666666667,1294,22.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,11.081,1108.013937
df64e0d9-db88-4977-a401-e1f442400556,2-2,0,31701,31250,451,166,1.0,1438,40.0,desktop,0.0,PhD,0.0,Dutch,0.0,0.0,N,7.638,318.72
df64e0d9-db88-4977-a401-e1f442400556,3-2,1,30969,30131,838,120,1.0,1438,40.0,desktop,0.0,PhD,0.0,Dutch,0.0,0.0,N,10.697,238.9565564
df64e0d9-db88-4977-a401-e1f442400556,3-1,0,25386,24360,1026,106,1.0,1438,40.0,desktop,0.0,PhD,0.0,Dutch,0.0,0.0,N,11.081,261.0837438
df64e0d9-db88-4977-a401-e1f442400556,1-1,0,73362,71513,1849,324,1.0,1438,40.0,desktop,0.0,PhD,0.0,Dutch,0.0,0.0,N,9.6,271.8386867
df64e0d9-db88-4977-a401-e1f442400556,2-1,1,40268,39672,596,145,1.0,1438,40.0,desktop,0.0,PhD,0.0,Dutch,0.0,0.0,N,8.337,219.2982456
df64e0d9-db88-4977-a401-e1f442400556,1-2,1,70780,67556,3224,383,0.6666666667,1438,40.0,desktop,0.0,PhD,0.0,Dutch,0.0,0.0,N,10.485,340.1622358
dfeed816-4de9-4be7-9ea0-775157c7bd76,1-1,0,144434,134323,10111,324,0.6666666667,1438,52.0,desktop,0.0,PhD,0.0,Portuguese,0.0,0.0,N,9.6,144.725773
dfeed816-4de9-4be7-9ea0-775157c7bd76,3-2,1,82005,79926,2079,120,1.0,1438,52.0,desktop,0.0,PhD,0.0,Portuguese,0.0,0.0,N,10.697,90.08332708
dfeed816-4de9-4be7-9ea0-775157c7bd76,2-1,0,70407,68689,1718,145,1.0,1438,52.0,desktop,0.0,PhD,0.0,Portuguese,0.0,0.0,N,8.337,126.6578346
dfeed816-4de9-4be7-9ea0-775157c7bd76,3-1,0,53066,49108,3958,106,1.0,1438,52.0,desktop,0.0,PhD,0.0,Portuguese,0.0,0.0,N,11.081,129.5104667
dfeed816-4de9-4be7-9ea0-775157c7bd76,1-2,1,142489,136212,6277,383,1.0,1438,52.0,desktop,0.0,PhD,0.0,Portuguese,0.0,0.0,N,10.485,168.7076029
dfeed816-4de9-4be7-9ea0-775157c7bd76,2-2,1,48151,47193,958,166,1.0,1438,52.0,desktop,0.0,PhD,0.0,Portuguese,0.0,0.0,N,7.638,211.0482487
e0080083-9f88-4396-bb69-13c375543c8c,2-1,1,27627,23183,4444,145,1.0,1423,28.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,8.337,375.274986
e0080083-9f88-4396-bb69-13c375543c8c,1-1,1,52188,40155,12033,324,0.3333333333,1423,28.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,9.6,484.1240194
e0080083-9f88-4396-bb69-13c375543c8c,3-1,1,20106,14443,5663,106,1.0,1423,28.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,11.081,440.3517275
e0080083-9f88-4396-bb69-13c375543c8c,3-2,0,40043,30284,9759,120,1.0,1423,28.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.697,237.7493066
e0080083-9f88-4396-bb69-13c375543c8c,2-2,0,40079,28286,11793,166,1.0,1423,28.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,7.638,352.1176554
e0080083-9f88-4396-bb69-13c375543c8c,1-2,0,95855,80607,15248,383,1.0,1423,28.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.485,285.0869031
e1205048-076b-4e6f-a4f1-23fa25931539,1-2,0,103944,99956,3988,383,1.0,920,21.0,tablet,0.0,college,1.0,Russian,0.0,0.0,N,10.485,229.9011565
e1205048-076b-4e6f-a4f1-23fa25931539,1-1,1,143871,136914,6957,324,1.0,880,21.0,tablet,0.0,college,1.0,Russian,0.0,0.0,N,9.6,141.9869407
